customer_tweet_id,response_tweet_id,customer_text,customer_text_normalized,amazon_response,amazon_response_normalized
273625,273624,Amazonからやっと火花DVD届きました！サイン書かれてるー！神谷伝記は大切に保管します https://t.co/kQ4eQVlD3W,Amazonからやっと火花DVD届きました！サイン書かれてるー！神谷伝記は大切に保管します [URL],"@181370 お待たせいたしました🙏
Amazonをご利用いただき、ありがとうございます😊✨ YM",@user お待たせいたしました🙏 Amazonをご利用いただき、ありがとうございます😊✨ YM
273627,273626,@115850 so echo will start shipping from 30th Oct.thanks for the invite,@user so echo will start shipping from 30th Oct.thanks for the invite,"@181371 That's great, Gagan. I'm sure it'll be worth the wait! 😉 ^EM","@user That's great, Gagan. I'm sure it'll be worth the wait! 😉 ^EM"
273629,273628,@AmazonHelp @115850  thanks for your support . I got a best deal  much better than flipkart which they cancelled priduct for no reason https://t.co/2pQGpMgxA1,@AmazonHelp @user thanks for your support . I got a best deal much better than flipkart which they cancelled priduct for no reason [URL],"@181372 Hi, glad you grabbed the deal. Many more deals &amp; offers coming up. Stay tuned and Happy shopping! 😉 ^EM","@user Hi, glad you grabbed the deal. Many more deals & offers coming up. Stay tuned and Happy shopping! 😉 ^EM"
273631,273630,アマゾンプライムに無料お試しで登録した。,アマゾンプライムに無料お試しで登録した。,"@181373 プライム無料体験にご登録いただき、ありがとうございます😊
特典の一覧をぜひご確認ください🙏 https://t.co/AbfeovjCgG YM",@user プライム無料体験にご登録いただき、ありがとうございます😊 特典の一覧をぜひご確認ください🙏 [URL] YM
273633,273632,プライム会員じゃないけど密林てやっぱり早くてスゴイ！,プライム会員じゃないけど密林てやっぱり早くてスゴイ！,"@181374 嬉しいお言葉、ありがとうございます！！
今後ともAmazonをどうぞよろしくお願いします(*´︶`*)TY",@user 嬉しいお言葉、ありがとうございます！！ 今後ともAmazonをどうぞよろしくお願いします(*´︶`*)TY
273636,273634,Didn’t even get a call from @115821 to let me know about my package that didn’t get delivered today,Didn’t even get a call from @user to let me know about my package that didn’t get delivered today,@180048 We'd like to help! What does the current status of your order state here: https://t.co/q4LAMZ3tbE? ^GG,@user We'd like to help! What does the current status of your order state here: [URL] ^GG
273635,273637,@AmazonHelp Y’all already asked this question,@AmazonHelp Y’all already asked this question,"@180048 Hi, I am sorry to hear you were not updated on this order. Have you been emailed with a new delivery date for the item ?^CR","@user Hi, I am sorry to hear you were not updated on this order. Have you been emailed with a new delivery date for the item ?^CR"
273639,273638,てか、知らぬ間にプライム会員になってた笑,てか、知らぬ間にプライム会員になってた笑,"@181375 いつの間にかのご登録とのことでしたが、色々な特典がございますので、存分にご利用いただければ嬉しいです(*´︶`*)
 特典については、こちらをご参照ください。https://t.co/JVlaJGORZx TY",@user いつの間にかのご登録とのことでしたが、色々な特典がございますので、存分にご利用いただければ嬉しいです(*´︶`*) 特典については、こちらをご参照ください。 [URL] TY
273642,273640,"@181377 @181378 横からすみせん。

ウチの子はドア付きのAmazonハウスに住んでいますw
狭い所落ち着くのでしょうねー。 https://t.co/rVx0wvBqQ3",@user @user 横からすみせん。 ウチの子はドア付きのAmazonハウスに住んでいますw 狭い所落ち着くのでしょうねー。 [URL],"@181376 リプライ失礼いたします、Amazonです🙏
|∀Ф)ﾁﾗｯ ドア付きのAmazonハウス、素敵ですね....!😍 YM",@user リプライ失礼いたします、Amazonです🙏 |∀Ф)ﾁﾗｯ ドア付きのAmazonハウス、素敵ですね....!😍 YM
273641,273643,"@AmazonHelp ありがとうございます(*´▽｀*)
必殺仕事猫みたいな顔してますがw
とてもお気に入りな様で、空き箱も長く愛用させていただいております(*’ω’*)",@AmazonHelp ありがとうございます(*´▽｀*) 必殺仕事猫みたいな顔してますがw とてもお気に入りな様で、空き箱も長く愛用させていただいております(*’ω’*),@181376 心中が気になるところですね(ΦωΦ) 気に入っているとのことでうれしいです！これからもどうぞよろしくお願いいたします(*´ω`*) SK,@user 心中が気になるところですね(ΦωΦ) 気に入っているとのことでうれしいです！これからもどうぞよろしくお願いいたします(*´ω`*) SK
273825,273823,@AmazonHelp Haven't gotten anything now. Already filled in the link provided to me at 1:05PM today.,@AmazonHelp Haven't gotten anything now. Already filled in the link provided to me at 1:05PM today.,@181433 We'd appreciate your patience while we work on this. We'll reach out to you soon. ^KJ,@user We'd appreciate your patience while we work on this. We'll reach out to you soon. ^KJ
273824,273826,@AmazonHelp When you guys say 2-3 days is it normally 20-30 days? I still haven't gotten my refund.,@AmazonHelp When you guys say 2-3 days is it normally 20-30 days? I still haven't gotten my refund.,"@181433 Kindly request you to respond to the email sent from social media team, we'll get back to you soon regarding the refund. (2/2)^AP","@user Kindly request you to respond to the email sent from social media team, we'll get back to you soon regarding the refund. (2/2)^AP"
273828,273829,@AmazonHelp Hi AP. I’ve done this responding 3 times now and I’ve gotten the exact same response. I’ve given you the order number and contact details.,@AmazonHelp Hi AP. I’ve done this responding 3 times now and I’ve gotten the exact same response. I’ve given you the order number and contact details.,"@181433 Thank you for sharing the details, Shravan. We will work on it and get back to you at the earliest. ^SB","@user Thank you for sharing the details, Shravan. We will work on it and get back to you at the earliest. ^SB"
273830,273831,@AmazonHelp Where are we on this??,@AmazonHelp Where are we on this??,@181433 You can check for our response here : https://t.co/DTSNmGldJf . ^CB,@user You can check for our response here : [URL] . ^CB
273832,273833,"@AmazonHelp Hi, yes. This is the mail from 3rd Oct. It's 2-3 business days since then. So again, where are we on this?","@AmazonHelp Hi, yes. This is the mail from 3rd Oct. It's 2-3 business days since then. So again, where are we on this?","@181433 Sorry about the stretch, please revert to the email you've received and we'll send you an update. ^MS","@user Sorry about the stretch, please revert to the email you've received and we'll send you an update. ^MS"
273835,273834,@AmazonHelp I did reply previously and that is how Nikhil got in touch with me on Sunday. Have responded to Nikhil's mail as well now. I'm tired now.,@AmazonHelp I did reply previously and that is how Nikhil got in touch with me on Sunday. Have responded to Nikhil's mail as well now. I'm tired now.,"@181433 We've responded to you via DM, Kindly check. ^AP","@user We've responded to you via DM, Kindly check. ^AP"
273837,273836,@AmazonHelp I’ve done it all. Spoken to 5 reps. Responded to mails. Nothing has changed in 7 days.,@AmazonHelp I’ve done it all. Spoken to 5 reps. Responded to mails. Nothing has changed in 7 days.,"@181433 What we meant was for you to reply to the email sent by the Social Media team. Once you do, please let us know. Thank you. ^PN","@user What we meant was for you to reply to the email sent by the Social Media team. Once you do, please let us know. Thank you. ^PN"
273839,273838,"@115850 @115821 @AmazonHelp is like a pacifier. It’s not the real thing, but it’ll keep the customers calm for a while until they realise it’s shit.","@user @user @AmazonHelp is like a pacifier. It’s not the real thing, but it’ll keep the customers calm for a while until they realise it’s shit.","@181433 Interesting conjecture! As intimated earlier, please reply to our email with further query on this and we'll be happy to help. ^AB","@user Interesting conjecture! As intimated earlier, please reply to our email with further query on this and we'll be happy to help. ^AB"
273843,273841,@AmazonHelp Hola! Compré un libro para mi Kindle y no puedo descargarlo :(,@AmazonHelp Hola! Compré un libro para mi Kindle y no puedo descargarlo :(,@181434 ¿Tienes el enlace del eBook ? ¿Has verificado que tu Kindle tenga la actualización de software más reciente? ^VM,@user ¿Tienes el enlace del eBook ? ¿Has verificado que tu Kindle tenga la actualización de software más reciente? ^VM
273844,273845,@AmazonHelp Y supongo que el software sí está actualizado porque la opción está inactiva. https://t.co/cQGnr89Qhj,@AmazonHelp Y supongo que el software sí está actualizado porque la opción está inactiva. [URL],"@181434 María, contacta a nuestro SAC para que te puedan brindar más soporte: https://t.co/beR78zMMYB ^AV","@user María, contacta a nuestro SAC para que te puedan brindar más soporte: [URL] ^AV"
273850,273849,@AmazonHelp I hv ordered one item by using amazon pay balance. But i hvn't received my 15% cashback. Plz solve my prblm,@AmazonHelp I hv ordered one item by using amazon pay balance. But i hvn't received my 15% cashback. Plz solve my prblm,@158512 Kindly request you to connect us via this link here https://t.co/1kO8zFpPxW and we'll reach out to you soon. ^VM,@user Kindly request you to connect us via this link here [URL] and we'll reach out to you soon. ^VM
